"col","season","subcol","active_ct","ch_ct","prod","area_name","ann_mean_prod","ann_prod_anom","prod_anom","col_side","FID","area","perim","pa_ratio","flood_risk","mean_aspect","mean_slope","mean_elev","adjust_mean_elev","mean_wind","mean_solar","skua50","skua100"
"croz","0405","m24",28,20,0.714285714285714,"m",0.750461348413508,-0.0361756341277939,-0.262718893029384,"w",19,19.9820995,22.1793995,1.10996,0,252.962593078613,10.3918612003326,-18.812255859375,28.187744140625,25.25,274645.515625,0,0
"croz","0405","m25",73,32,0.438356164383562,"m",0.750461348413508,-0.312105184029947,-0.538648442931537,"w",14,36.0180016,27.7171993,0.769538,0,237.914978027344,9.77856625450982,-19.3170572916667,27.6829427083333,23.7777777777778,269254.239583333,0,0
"croz","0405","m27",88,52,0.590909090909091,"m",0.750461348413508,-0.159552257504417,-0.386095516406007,"w",9,47.5191002,32.0726013,0.674941,10.5462999,237.75537109375,12.9415495612405,-10.3229758522727,36.6770241477273,10.4545454545455,262522.147727273,0,0
"croz","0405","m28",74,54,0.72972972972973,"m",0.750461348413508,-0.0207316186837785,-0.247274877585368,"w",12,80.6858978,57.4328995,0.711809,308.9159851,237.23436126709,12.8882068157196,-8.616845703125,38.383154296875,10.1,262451.40078125,0,0
"croz","0405","m29",58,39,0.672413793103448,"m",0.750461348413508,-0.0780475553100599,-0.30459081421165,"w",13,55.2020988,49.9878998,0.905544,1261.8699951,233.32267888387,11.7684284051259,-8.529052734375,38.470947265625,14.25,263281.549479167,0,0
"croz","0405","m30",104,90,0.865384615384615,"m",0.750461348413508,0.114923266971107,-0.111619991930483,"w",79,145.0180054,65.9262009,0.454608,4.7465401,221.035888671875,12.0635648526643,-9.6857267680921,37.3142732319079,12.7105263157895,257343.259457237,0,0
"croz","0405","m32",278,211,0.758992805755396,"m",0.750461348413508,0.00853145734188754,-0.218011801559702,"w",80,252.9179993,121.8669968,0.481846,0,221.516752857273,12.3688548298205,-8.57392081567797,38.426079184322,11.4067796610169,256840.917902542,0,0
"croz","0405","m33-34-35",896,530,0.591517857142857,"m",0.750461348413508,-0.158943491270651,-0.385486750172241,"w",28,965.8859863,309.526001,0.320458,1442.8599854,224.008023591021,12.7594478348978,-4.70354291757642,42.2964570824236,9.6943231441048,256956.631959607,0,0
"croz","0405","m38",244,185,0.758196721311475,"m",0.750461348413508,0.00773537289796722,-0.218807886003623,"w",35,205.0249939,87.4979019,0.426768,0,250.161145749299,10.2615463215372,-34.9878363401993,12.0121636598007,25.1521739130435,272871.91236413,0,0
"croz","0405","m4",140,130,0.928571428571429,"m",0.750461348413508,0.17811008015792,-0.0484331787436696,"w",31,78.4977036,49.6002998,0.63187,0,294.070250011626,6.48440091950553,-23.2423270089286,23.7576729910714,62.0476190476191,293792.239583333,0,0
"croz","0405","m6",103,52,0.504854368932039,"m",0.750461348413508,-0.245606979481469,-0.472150238383059,"w",77,51.9385986,48.8428993,0.940397,0,239.390142267401,7.82453168522228,-19.0979225852273,27.9020774147727,32.3636363636364,273708.667613636,0,0
"croz","0405","m7",307,239,0.778501628664495,"m",0.750461348413508,0.0280402802509869,-0.198502978650603,"w",76,216.0570068,137.4450073,0.63615,0,221.96933228629,7.40848093373435,-17.9405691964286,29.0594308035714,33.5535714285714,269712.754464286,0,0
"croz","0506","m11",17,17,1,"m",0.986434276935168,0.0135657230648318,0.0229953926849018,"w",16,9.7281904,16.5737,1.70368,0,206.491790771484,7.29824209213257,-21.2529296875,25.7470703125,35,266877.53125,0,0
"croz","0506","m12",256,273,1.06640625,"m",0.986434276935168,0.0799719730648318,0.0894016426849018,"w",22,181.8679962,120.935997,0.664969,468.631012,213.724210413491,5.8855321465469,-23.7929211128049,23.2070788871951,40.4878048780488,271963.578506098,0,0
"croz","0506","m14",41,38,0.926829268292683,"m",0.986434276935168,-0.0596050086424852,-0.0501753390224152,"w",33,24.8206005,21.9650002,0.884948,0,218.091255187988,8.58414045969645,-26.06591796875,20.93408203125,28.3333333333333,265500.651041667,0,0
"croz","0506","m14a",106,107,1.00943396226415,"m",0.986434276935168,0.0229996853289829,0.0324293549490529,"w",34,97.0130005,66.4116974,0.684565,0,207.9478125,9.2064196395874,-26.9255859375,20.0744140625,27.08,261329.77125,0,0
"croz","0506","m16-22",129,147,1.13953488372093,"m",0.986434276935168,0.153100606785762,0.162530276405832,"w",21,100.4550018,49.5682983,0.493436,0,228.609811288339,7.06404417532462,-23.2412109375,23.7587890625,35,272160.440972222,0,0
"croz","0506","m1a",43,33,0.767441860465116,"m",0.986434276935168,-0.218992416470052,-0.209562746849982,"w",32,49.1786003,61.3404007,1.2473,0,198.323873666617,12.1933277570284,-30.188138961792,16.811861038208,17.4615384615385,249586.764423077,0,0
"croz","0506","m21",150,160,1.06666666666667,"m",0.986434276935168,0.0802323897314985,0.0896620593515685,"w",20,122.0139999,66.8520966,0.547906,0,242.805434090751,8.62727526256016,-21.1098981584821,25.8901018415179,29.7142857142857,273351.637276786,0,0
"croz","0506","m23",233,233,1,"m",0.986434276935168,0.0135657230648318,0.0229953926849018,"w",18,193.526001,106.6790009,0.551237,451.9599915,227.704289975374,7.22923788817033,-20.3644913383152,26.6355086616848,34.2608695652174,271688.326086957,0,0
"croz","0506","m24",25,20,0.8,"m",0.986434276935168,-0.186434276935168,-0.177004607315098,"w",19,19.9820995,22.1793995,1.10996,0,252.962593078613,10.3918612003326,-18.812255859375,28.187744140625,25.25,274645.515625,0,0
"croz","0506","m25",64,74,1.15625,"m",0.986434276935168,0.169815723064832,0.179245392684902,"w",14,36.0180016,27.7171993,0.769538,0,237.914978027344,9.77856625450982,-19.3170572916667,27.6829427083333,23.7777777777778,269254.239583333,0,0
"croz","0506","m27",91,100,1.0989010989011,"m",0.986434276935168,0.112466821965931,0.121896491586001,"w",9,47.5191002,32.0726013,0.674941,10.5462999,237.75537109375,12.9415495612405,-10.3229758522727,36.6770241477273,10.4545454545455,262522.147727273,0,0
"croz","0506","m28",79,83,1.05063291139241,"m",0.986434276935168,0.0641986344572369,0.0736283040773069,"w",12,80.6858978,57.4328995,0.711809,308.9159851,237.23436126709,12.8882068157196,-8.616845703125,38.383154296875,10.1,262451.40078125,0,0
"croz","0506","m29",55,55,1,"m",0.986434276935168,0.0135657230648318,0.0229953926849018,"w",13,55.2020988,49.9878998,0.905544,1261.8699951,233.32267888387,11.7684284051259,-8.529052734375,38.470947265625,14.25,263281.549479167,0,0
"croz","0506","m30",117,110,0.94017094017094,"m",0.986434276935168,-0.046263336764228,-0.036833667144158,"w",79,145.0180054,65.9262009,0.454608,4.7465401,221.035888671875,12.0635648526643,-9.6857267680921,37.3142732319079,12.7105263157895,257343.259457237,0,0
"croz","0506","m31",484,435,0.898760330578512,"m",0.986434276935168,-0.0876739463566558,-0.0782442767365858,"w",78,441.7789917,186.3249969,0.421761,91.1269989,232.781716544673,11.4896501032811,-16.121784714033,30.878215285967,18.7264150943396,263141.213148585,0,0
"croz","0506","m32",298,272,0.912751677852349,"m",0.986434276935168,-0.0736825990828192,-0.0642529294627492,"w",80,252.9179993,121.8669968,0.481846,0,221.516752857273,12.3688548298205,-8.57392081567797,38.426079184322,11.4067796610169,256840.917902542,0,0
"croz","0506","m33-34-35",885,879,0.993220338983051,"m",0.986434276935168,0.00678606204788268,0.0162157316679526,"w",28,965.8859863,309.526001,0.320458,1442.8599854,224.008023591021,12.7594478348978,-4.70354291757642,42.2964570824236,9.6943231441048,256956.631959607,0,0
"croz","0506","m38",246,265,1.07723577235772,"m",0.986434276935168,0.0908014954225553,0.100231165042625,"w",35,205.0249939,87.4979019,0.426768,0,250.161145749299,10.2615463215372,-34.9878363401993,12.0121636598007,25.1521739130435,272871.91236413,0,0
"croz","0506","m4",143,142,0.993006993006993,"m",0.986434276935168,0.00657271607182486,0.0160023856918948,"w",31,78.4977036,49.6002998,0.63187,0,294.070250011626,6.48440091950553,-23.2423270089286,23.7576729910714,62.0476190476191,293792.239583333,0,0
"croz","0506","m5",272,284,1.04411764705882,"m",0.986434276935168,0.0576833701236554,0.0671130397437254,"w",30,153.6419983,106.5500031,0.693494,0,249.021525332802,5.33874272672754,-21.3214432565789,25.6785567434211,45.0263157894737,280822.829769737,0,0
"croz","0506","m6",96,98,1.02083333333333,"m",0.986434276935168,0.0343990563981651,0.0438287260182351,"w",77,51.9385986,48.8428993,0.940397,0,239.390142267401,7.82453168522228,-19.0979225852273,27.9020774147727,32.3636363636364,273708.667613636,0,0
"croz","0506","m6a",36,30,0.833333333333333,"m",0.986434276935168,-0.153100943601835,-0.143671273981765,"w",29,67.1912003,46.0093002,0.684751,0,248.749320535099,9.66900595496683,-21.0397518382353,25.9602481617647,26.7647058823529,273647.375,0,0
"croz","0506","m7",314,323,1.02866242038217,"m",0.986434276935168,0.0422281434469975,0.0516578130670675,"w",76,216.0570068,137.4450073,0.63615,0,221.96933228629,7.40848093373435,-17.9405691964286,29.0594308035714,33.5535714285714,269712.754464286,0,0
"croz","0607","m11",15,23,1.53333333333333,"m",1.26291832944801,0.270415003885326,0.556328726018235,"w",16,9.7281904,16.5737,1.70368,0,206.491790771484,7.29824209213257,-21.2529296875,25.7470703125,35,266877.53125,0,0
"croz","0607","m12",235,322.75,1.37340425531915,"m",1.26291832944801,0.110485925871142,0.396399648004051,"w",22,181.8679962,120.935997,0.664969,468.631012,213.724210413491,5.8855321465469,-23.7929211128049,23.2070788871951,40.4878048780488,271963.578506098,0,0
"croz","0607","m14",44,53.75,1.22159090909091,"m",1.26291832944801,-0.0413274203570979,0.244586301775811,"w",33,24.8206005,21.9650002,0.884948,0,218.091255187988,8.58414045969645,-26.06591796875,20.93408203125,28.3333333333333,265500.651041667,0,0
"croz","0607","m14a",105,127.75,1.21666666666667,"m",1.26291832944801,-0.0462516627813405,0.239662059351568,"w",34,97.0130005,66.4116974,0.684565,0,207.9478125,9.2064196395874,-26.9255859375,20.0744140625,27.08,261329.77125,0,0
"croz","0607","m16-22",136,166.5,1.22426470588235,"m",1.26291832944801,-0.038653623565654,0.247260098567255,"w",21,100.4550018,49.5682983,0.493436,0,228.609811288339,7.06404417532462,-23.2412109375,23.7587890625,35,272160.440972222,0,0
"croz","0607","m1a",42,52,1.23809523809524,"m",1.26291832944801,-0.0248230913527689,0.26109063078014,"w",32,49.1786003,61.3404007,1.2473,0,198.323873666617,12.1933277570284,-30.188138961792,16.811861038208,17.4615384615385,249586.764423077,0,0
"croz","0607","m21",130,168.75,1.29807692307692,"m",1.26291832944801,0.035158593628916,0.321072315761825,"w",20,122.0139999,66.8520966,0.547906,0,242.805434090751,8.62727526256016,-21.1098981584821,25.8901018415179,29.7142857142857,273351.637276786,0,0
"croz","0607","m23",222,261,1.17567567567568,"m",1.26291832944801,-0.0872426537723314,0.198671068360577,"w",18,193.526001,106.6790009,0.551237,451.9599915,227.704289975374,7.22923788817033,-20.3644913383152,26.6355086616848,34.2608695652174,271688.326086957,0,0
"croz","0607","m24",32,40.3333333333333,1.26041666666667,"m",1.26291832944801,-0.00250166278134145,0.283412059351567,"w",19,19.9820995,22.1793995,1.10996,0,252.962593078613,10.3918612003326,-18.812255859375,28.187744140625,25.25,274645.515625,0,0
"croz","0607","m25",66,85.3333333333333,1.29292929292929,"m",1.26291832944801,0.0300109634812853,0.315924685614194,"w",14,36.0180016,27.7171993,0.769538,0,237.914978027344,9.77856625450982,-19.3170572916667,27.6829427083333,23.7777777777778,269254.239583333,0,0
"croz","0607","m27",82,107.5,1.3109756097561,"m",1.26291832944801,0.0480572803080905,0.333971002440999,"w",9,47.5191002,32.0726013,0.674941,10.5462999,237.75537109375,12.9415495612405,-10.3229758522727,36.6770241477273,10.4545454545455,262522.147727273,0,0
"croz","0607","m28",75,84.5,1.12666666666667,"m",1.26291832944801,-0.13625166278134,0.149662059351569,"w",12,80.6858978,57.4328995,0.711809,308.9159851,237.23436126709,12.8882068157196,-8.616845703125,38.383154296875,10.1,262451.40078125,0,0
"croz","0607","m29",52,66.5,1.27884615384615,"m",1.26291832944801,0.0159278243981467,0.301841546531056,"w",13,55.2020988,49.9878998,0.905544,1261.8699951,233.32267888387,11.7684284051259,-8.529052734375,38.470947265625,14.25,263281.549479167,0,0
"croz","0607","m30",128,157.333333333333,1.22916666666666,"m",1.26291832944801,-0.033751662781343,0.252162059351566,"w",79,145.0180054,65.9262009,0.454608,4.7465401,221.035888671875,12.0635648526643,-9.6857267680921,37.3142732319079,12.7105263157895,257343.259457237,0,0
"croz","0607","m31",426,516.75,1.21302816901408,"m",1.26291832944801,-0.0498901604339226,0.236023561698986,"w",78,441.7789917,186.3249969,0.421761,91.1269989,232.781716544673,11.4896501032811,-16.121784714033,30.878215285967,18.7264150943396,263141.213148585,0,0
"croz","0607","m32",299,368.25,1.23160535117057,"m",1.26291832944801,-0.0313129782774386,0.25460074385547,"w",80,252.9179993,121.8669968,0.481846,0,221.516752857273,12.3688548298205,-8.57392081567797,38.426079184322,11.4067796610169,256840.917902542,0,0
"croz","0607","m33-34-35",866,1094.75,1.2641454965358,"m",1.26291832944801,0.00122716708778969,0.287140889220699,"w",28,965.8859863,309.526001,0.320458,1442.8599854,224.008023591021,12.7594478348978,-4.70354291757642,42.2964570824236,9.6943231441048,256956.631959607,0,0
"croz","0607","m38",232,282.75,1.21875,"m",1.26291832944801,-0.0441683294480071,0.241745392684902,"w",35,205.0249939,87.4979019,0.426768,0,250.161145749299,10.2615463215372,-34.9878363401993,12.0121636598007,25.1521739130435,272871.91236413,0,0
"croz","0607","m4",134,173.75,1.29664179104478,"m",1.26291832944801,0.033723461596769,0.319637183729678,"w",31,78.4977036,49.6002998,0.63187,0,294.070250011626,6.48440091950553,-23.2423270089286,23.7576729910714,62.0476190476191,293792.239583333,0,0
"croz","0607","m5",245,298.5,1.21836734693878,"m",1.26291832944801,-0.0445509825092316,0.241362739623677,"w",30,153.6419983,106.5500031,0.693494,0,249.021525332802,5.33874272672754,-21.3214432565789,25.6785567434211,45.0263157894737,280822.829769737,0,0
"croz","0607","m6",77,108,1.4025974025974,"m",1.26291832944801,0.139679073149396,0.425592795282304,"w",77,51.9385986,48.8428993,0.940397,0,239.390142267401,7.82453168522228,-19.0979225852273,27.9020774147727,32.3636363636364,273708.667613636,0,0
"croz","0607","m6a",36,48.5,1.34722222222222,"m",1.26291832944801,0.0843038927742152,0.370217614907124,"w",29,67.1912003,46.0093002,0.684751,0,248.749320535099,9.66900595496683,-21.0397518382353,25.9602481617647,26.7647058823529,273647.375,0,0
"croz","0607","m7",283,377,1.3321554770318,"m",1.26291832944801,0.069237147583795,0.355150869716704,"w",76,216.0570068,137.4450073,0.63615,0,221.96933228629,7.40848093373435,-17.9405691964286,29.0594308035714,33.5535714285714,269712.754464286,0,0
"croz","0708","m11",15,20,1.33333333333333,"m",1.14375452764968,0.189578805683656,0.356328726018235,"w",16,9.7281904,16.5737,1.70368,0,206.491790771484,7.29824209213257,-21.2529296875,25.7470703125,35,266877.53125,0,0
"croz","0708","m12",208.25,305.666666666667,1.46778711484594,"m",1.14375452764968,0.324032587196263,0.490782507530842,"w",22,181.8679962,120.935997,0.664969,468.631012,213.724210413491,5.8855321465469,-23.7929211128049,23.2070788871951,40.4878048780488,271963.578506098,0,0
"croz","0708","m14",42,53,1.26190476190476,"m",1.14375452764968,0.118150234255084,0.284900154589664,"w",33,24.8206005,21.9650002,0.884948,0,218.091255187988,8.58414045969645,-26.06591796875,20.93408203125,28.3333333333333,265500.651041667,0,0
"croz","0708","m14a",105,119,1.13333333333333,"m",1.14375452764968,-0.0104211943163441,0.156328726018235,"w",34,97.0130005,66.4116974,0.684565,0,207.9478125,9.2064196395874,-26.9255859375,20.0744140625,27.08,261329.77125,0,0
"croz","0708","m16-22",135.666666666667,147,1.08353808353808,"m",1.14375452764968,-0.0602164441115967,0.106533476222983,"w",21,100.4550018,49.5682983,0.493436,0,228.609811288339,7.06404417532462,-23.2412109375,23.7587890625,35,272160.440972222,0,0
"croz","0708","m1a",49,53.3333333333333,1.08843537414966,"m",1.14375452764968,-0.0553191535000181,0.111430766834561,"w",32,49.1786003,61.3404007,1.2473,0,198.323873666617,12.1933277570284,-30.188138961792,16.811861038208,17.4615384615385,249586.764423077,0,0
"croz","0708","m21",129.25,160.5,1.24177949709865,"m",1.14375452764968,0.0980249694489685,0.264774889783548,"w",20,122.0139999,66.8520966,0.547906,0,242.805434090751,8.62727526256016,-21.1098981584821,25.8901018415179,29.7142857142857,273351.637276786,0,0
"croz","0708","m23",208.25,253,1.21488595438175,"m",1.14375452764968,0.0711314267320753,0.237881347066655,"w",18,193.526001,106.6790009,0.551237,451.9599915,227.704289975374,7.22923788817033,-20.3644913383152,26.6355086616848,34.2608695652174,271688.326086957,0,0
"croz","0708","m24",30.25,33,1.09090909090909,"m",1.14375452764968,-0.0528454367405866,0.113904483593993,"w",19,19.9820995,22.1793995,1.10996,0,252.962593078613,10.3918612003326,-18.812255859375,28.187744140625,25.25,274645.515625,0,0
"croz","0708","m25",58,74.6666666666667,1.28735632183908,"m",1.14375452764968,0.143601794189404,0.310351714523983,"w",14,36.0180016,27.7171993,0.769538,0,237.914978027344,9.77856625450982,-19.3170572916667,27.6829427083333,23.7777777777778,269254.239583333,0,0
"croz","0708","m27",78,89.6666666666667,1.14957264957265,"m",1.14375452764968,0.00581812192297249,0.172568042257552,"w",9,47.5191002,32.0726013,0.674941,10.5462999,237.75537109375,12.9415495612405,-10.3229758522727,36.6770241477273,10.4545454545455,262522.147727273,0,0
"croz","0708","m28",72,88,1.22222222222222,"m",1.14375452764968,0.0784676945725449,0.245217614907124,"w",12,80.6858978,57.4328995,0.711809,308.9159851,237.23436126709,12.8882068157196,-8.616845703125,38.383154296875,10.1,262451.40078125,0,0
"croz","0708","m29",55,55,1,"m",1.14375452764968,-0.143754527649677,0.0229953926849018,"w",13,55.2020988,49.9878998,0.905544,1261.8699951,233.32267888387,11.7684284051259,-8.529052734375,38.470947265625,14.25,263281.549479167,0,0
"croz","0708","m30",137,143.333333333333,1.04622871046228,"m",1.14375452764968,-0.0975258171873927,0.0692241031471865,"w",79,145.0180054,65.9262009,0.454608,4.7465401,221.035888671875,12.0635648526643,-9.6857267680921,37.3142732319079,12.7105263157895,257343.259457237,0,0
"croz","0708","m31",430,448.666666666667,1.04341085271318,"m",1.14375452764968,-0.100343674936498,0.0664062453980809,"w",78,441.7789917,186.3249969,0.421761,91.1269989,232.781716544673,11.4896501032811,-16.121784714033,30.878215285967,18.7264150943396,263141.213148585,0,0
"croz","0708","m32",307.333333333333,351.666666666667,1.14425162689805,"m",1.14375452764968,0.000497099248372823,0.167247019582952,"w",80,252.9179993,121.8669968,0.481846,0,221.516752857273,12.3688548298205,-8.57392081567797,38.426079184322,11.4067796610169,256840.917902542,0,0
"croz","0708","m33-34-35",908.5,1018,1.12052834342323,"m",1.14375452764968,-0.0232261842264523,0.143523736108127,"w",28,965.8859863,309.526001,0.320458,1442.8599854,224.008023591021,12.7594478348978,-4.70354291757642,42.2964570824236,9.6943231441048,256956.631959607,0,0
"croz","0708","m38",233.25,245.333333333333,1.05180421579135,"m",1.14375452764968,-0.0919503118583249,0.0747996084762543,"w",35,205.0249939,87.4979019,0.426768,0,250.161145749299,10.2615463215372,-34.9878363401993,12.0121636598007,25.1521739130435,272871.91236413,0,0
"croz","0708","m4",136,138,1.01470588235294,"m",1.14375452764968,-0.129048645296736,0.0377012750378429,"w",31,78.4977036,49.6002998,0.63187,0,294.070250011626,6.48440091950553,-23.2423270089286,23.7576729910714,62.0476190476191,293792.239583333,0,0
"croz","0708","m5",239,340.666666666667,1.42538354253836,"m",1.14375452764968,0.281629014888678,0.448378935223258,"w",30,153.6419983,106.5500031,0.693494,0,249.021525332802,5.33874272672754,-21.3214432565789,25.6785567434211,45.0263157894737,280822.829769737,0,0
"croz","0708","m6",81.5,81,0.993865030674847,"m",1.14375452764968,-0.149889496974831,0.0168604233597485,"w",77,51.9385986,48.8428993,0.940397,0,239.390142267401,7.82453168522228,-19.0979225852273,27.9020774147727,32.3636363636364,273708.667613636,0,0
"croz","0708","m6a",41,32,0.780487804878049,"m",1.14375452764968,-0.363266722771629,-0.196516802437049,"w",29,67.1912003,46.0093002,0.684751,0,248.749320535099,9.66900595496683,-21.0397518382353,25.9602481617647,26.7647058823529,273647.375,0,0
"croz","0708","m7",285.666666666667,243,0.850641773628937,"m",1.14375452764968,-0.29311275402074,-0.126362833686161,"w",76,216.0570068,137.4450073,0.63615,0,221.96933228629,7.40848093373435,-17.9405691964286,29.0594308035714,33.5535714285714,269712.754464286,0,0
"croz","0809","m11",16,14,0.875,"m",0.998043916381499,-0.123043916381499,-0.102004607315098,"w",16,9.7281904,16.5737,1.70368,0,206.491790771484,7.29824209213257,-21.2529296875,25.7470703125,35,266877.53125,0,0
"croz","0809","m12",301,311,1.03322259136213,"m",0.998043916381499,0.0351786749806268,0.056217984047028,"w",22,181.8679962,120.935997,0.664969,468.631012,213.724210413491,5.8855321465469,-23.7929211128049,23.2070788871951,40.4878048780488,271963.578506098,0,0
"croz","0809","m14",46,50,1.08695652173913,"m",0.998043916381499,0.0889126053576309,0.109951914424032,"w",33,24.8206005,21.9650002,0.884948,0,218.091255187988,8.58414045969645,-26.06591796875,20.93408203125,28.3333333333333,265500.651041667,0,0
"croz","0809","m14a",117,117,1,"m",0.998043916381499,0.00195608361850053,0.0229953926849018,"w",34,97.0130005,66.4116974,0.684565,0,207.9478125,9.2064196395874,-26.9255859375,20.0744140625,27.08,261329.77125,0,0
"croz","0809","m16-22",148,143,0.966216216216216,"m",0.998043916381499,-0.0318277001652832,-0.010788391098882,"w",21,100.4550018,49.5682983,0.493436,0,228.609811288339,7.06404417532462,-23.2412109375,23.7587890625,35,272160.440972222,0,0
"croz","0809","m1a",53,52,0.981132075471698,"m",0.998043916381499,-0.0169118409098014,0.00412746815659992,"w",32,49.1786003,61.3404007,1.2473,0,198.323873666617,12.1933277570284,-30.188138961792,16.811861038208,17.4615384615385,249586.764423077,0,0
